ds,y,category
2017-08-28,23.0,Shop By Sport
2017-08-29,28.0,Shop By Sport
2017-08-30,26.0,Shop By Sport
2017-08-31,34.0,Shop By Sport
2017-09-01,33.0,Shop By Sport
2017-09-02,31.0,Shop By Sport
2017-09-03,48.0,Shop By Sport
2017-09-04,17.0,Shop By Sport
2017-09-05,34.0,Shop By Sport
2017-09-06,26.0,Shop By Sport
2017-09-07,14.0,Shop By Sport
2017-09-08,39.0,Shop By Sport
2017-09-09,40.0,Shop By Sport
2017-09-10,44.0,Shop By Sport
2017-09-11,48.0,Shop By Sport
2017-09-12,31.0,Shop By Sport
2017-09-13,21.0,Shop By Sport
2017-09-14,36.0,Shop By Sport
2017-09-15,30.0,Shop By Sport
2017-09-16,26.0,Shop By Sport
2017-09-17,36.0,Shop By Sport
2017-09-18,29.0,Shop By Sport
2017-09-19,24.0,Shop By Sport
2017-09-20,44.0,Shop By Sport
2017-09-21,23.0,Shop By Sport
2017-09-22,27.0,Shop By Sport
2017-09-23,25.0,Shop By Sport
2017-09-24,44.0,Shop By Sport
2017-09-25,22.0,Shop By Sport
2017-09-26,55.0,Shop By Sport
2017-09-27,3.0,Shop By Sport
2017-09-28,16.0,Shop By Sport
2017-09-29,39.0,Shop By Sport
2017-09-30,27.0,Shop By Sport
2017-10-01,20.0,Shop By Sport
2017-10-02,5.0,Shop By Sport
